id,latitude,longitude,room_type,first_year,last_year
1863996,52.38324,4.85573,Entire home/apt,2014.0,2017.0
1886198,52.35977,4.90936,Entire home/apt,2014.0,2025.0
1889863,52.38754,4.88702,Entire home/apt,2014.0,2024.0
1894944,52.35582,4.89172,Entire home/apt,2014.0,2025.0
1901845,52.35896,4.81951,Private room,2014.0,2025.0
1901877,52.37104,4.88724,Private room,2014.0,2025.0
1904291,52.38914,4.88525,Entire home/apt,2014.0,2025.0
1911182,52.36373,4.93306,Private room,2014.0,2025.0
1912704,52.36991,4.88717,Entire home/apt,2016.0,2025.0
1914964,52.38659,4.8895,Entire home/apt,2014.0,2017.0
1919184,52.36676,4.86285,Entire home/apt,2015.0,2025.0
1921050,52.37303,4.89592,Private room,2014.0,2025.0
1927634,52.36807,4.93449,Entire home/apt,2014.0,2025.0
1928474,52.4069,4.90168,Entire home/apt,2014.0,2025.0
1929777,52.34383,4.89273,Entire home/apt,2016.0,2019.0
1937458,52.38393,4.84977,Entire home/apt,2018.0,2024.0
1938510,52.36407,4.94169,Entire home/apt,2014.0,2025.0
1943465,52.365177154541016,4.869557857513428,Entire home/apt,2014.0,2023.0
1954182,52.36908,4.87198,Entire home/apt,2014.0,2015.0
1954308,52.37484,4.86096,Entire home/apt,2014.0,2020.0
1957337,52.35818,4.91959,Entire home/apt,2017.0,2022.0
1964479,52.38745,4.91972,Entire home/apt,2018.0,2023.0
1977828,52.37701,4.85753,Entire home/apt,2013.0,2024.0
1994336,52.35254,4.88886,Entire home/apt,2017.0,2024.0
2005996,52.36137,4.8665,Private room,2014.0,2025.0
2015074,52.35539,4.88758,Entire home/apt,2014.0,2025.0
2016153,52.35808,4.89101,Entire home/apt,2014.0,2020.0
2018017,52.37125,4.90529,Private room,2014.0,2024.0
2040981,52.3712731,4.8793818,Entire home/apt,2025.0,2025.0
2047730,52.34271,4.92485,Private room,2014.0,2017.0
2070211,52.34976,4.84908,Entire home/apt,2014.0,2025.0
2073678,52.39668,4.95533,Entire home/apt,2018.0,2023.0
2074047,52.37354,4.87433,Entire home/apt,2014.0,2023.0
2077444,52.36542,4.88563,Entire home/apt,2014.0,2016.0
2080427,52.3522,4.91484,Entire home/apt,2014.0,2025.0
2084758,52.35151,4.88881,Entire home/apt,2015.0,2018.0
2088011,52.36136,4.92817,Entire home/apt,2017.0,2024.0
2090727,52.35155,4.89179,Entire home/apt,2014.0,2020.0
2097548,52.40325,4.91954,Entire home/apt,2014.0,2025.0
2137009,52.39188,4.9264,Entire home/apt,2019.0,2023.0
2144304,52.35289,4.87731,Entire home/apt,2015.0,2025.0
2144308,52.41278,4.91917,Entire home/apt,2017.0,2022.0
2148417,52.37429,4.86268,Entire home/apt,2015.0,2025.0
2175600,52.35469,4.85663,Entire home/apt,2014.0,2025.0
2224903,52.35639,4.91596,Entire home/apt,2014.0,2024.0
2234721,52.36848,4.9415,Entire home/apt,2014.0,2023.0
2235666,52.39333,4.91358,Entire home/apt,2014.0,2025.0
2255109,52.37156,4.9438,Entire home/apt,2014.0,2023.0
2272303,52.3544,4.8997,Entire home/apt,2014.0,2025.0
2336047,52.3796,4.88187,Entire home/apt,2014.0,2025.0
2345576,52.36452,4.90949,Entire home/apt,2014.0,2025.0
2368869,52.38428,4.88636,Entire home/apt,2014.0,2025.0
2384332,52.36693,4.88522,Entire home/apt,2017.0,2025.0
2389053,52.39511,4.89942,Entire home/apt,2025.0,2025.0
2400486,52.35646,4.83178,Entire home/apt,2014.0,2024.0
2419757,52.38255,4.87069,Entire home/apt,2022.0,2023.0
2429334,52.37853409690304,4.890076680583565,Private room,2014.0,2025.0
2435572,52.380775,4.888254,Private room,2014.0,2025.0
2450249,52.3807,4.86743,Entire home/apt,2015.0,2023.0
2459307,52.35113,4.93215,Entire home/apt,2014.0,2019.0
2471617,52.37318,4.90564,Entire home/apt,2014.0,2025.0
2474754,52.37914,4.88491,Entire home/apt,2014.0,2023.0
2476314,52.35363,4.91644,Entire home/apt,2014.0,2019.0
2477880,52.3823,4.88576,Private room,2014.0,2025.0
2478937,52.37236,4.89688,Private room,2014.0,2025.0
2480621,52.37674,4.89224,Private room,2014.0,2025.0
2497346,52.35519,4.8873,Private room,2014.0,2025.0
2513623,52.34861,4.89643,Entire home/apt,2017.0,2019.0
2514858,52.34965,4.89403,Private room,2014.0,2025.0
2518607,52.34037,4.90324,Entire home/apt,2014.0,2020.0
2519994,52.37046,4.86436,Entire home/apt,2025.0,2025.0
2529643,52.37432861328125,4.946953773498535,Private room,2014.0,2022.0
2534067,52.35231,4.89094,Entire home/apt,2014.0,2019.0
2534166,52.38414,4.85433,Private room,2014.0,2024.0
2535685,52.36254,4.8928,Private room,2014.0,2025.0
2540979,52.34634,4.87715,Entire home/apt,2023.0,2023.0
