id,latitude,longitude,room_type,first_year,last_year
1354231,48.84127,2.39739,Entire home/apt,2016.0,2019.0
1356173,48.88662,2.35579,Entire home/apt,2017.0,2021.0
1357145,48.88053894042969,2.295192003250122,Entire home/apt,2024.0,2025.0
1380100,48.85333,2.26455,Entire home/apt,2016.0,2019.0
1380311,48.87682,2.39805,Entire home/apt,2022.0,2025.0
1383421,48.8459026128147,2.3534004437093943,Entire home/apt,2023.0,2025.0
1383568,48.83806,2.40452,Entire home/apt,2018.0,2019.0
1486837,48.86541,2.37365,Entire home/apt,2022.0,2025.0
1489144,48.84659,2.33247,Entire home/apt,2018.0,2025.0
1490224,48.89204,2.31923,Entire home/apt,2019.0,2025.0
1491279,48.87716,2.39226,Entire home/apt,2016.0,2018.0
1384098,48.86895,2.35082,Entire home/apt,2016.0,2018.0
1386796,48.86588,2.39264,Entire home/apt,2016.0,2018.0
1386939,48.8587,2.37963,Entire home/apt,2015.0,2025.0
1387316,48.85278,2.33398,Entire home/apt,2018.0,2025.0
1357447,48.8561,2.39569,Entire home/apt,2021.0,2023.0
1363319,48.83899,2.38897,Entire home/apt,2024.0,2024.0
1504780,48.85925,2.30827,Entire home/apt,2015.0,2022.0
1505284,48.85763,2.27886,Entire home/apt,2015.0,2025.0
1512638,48.85248,2.33535,Entire home/apt,2022.0,2025.0
1364205,48.87803,2.33733,Entire home/apt,2016.0,2025.0
1366099,48.88294185337185,2.379288994326105,Private room,2023.0,2025.0
1625365,48.86838,2.40408,Entire home/apt,2018.0,2025.0
1625727,48.84885684017645,2.323787986191004,Entire home/apt,2024.0,2025.0
1635443,48.86677,2.39913,Entire home/apt,2015.0,2022.0
1395478,48.8435018,2.4082777,Entire home/apt,2022.0,2025.0
1395909,48.85461,2.37502,Entire home/apt,2015.0,2025.0
1515257,48.84057,2.31605,Entire home/apt,2020.0,2025.0
1517935,48.8607,2.35692,Entire home/apt,2015.0,2025.0
1528130,48.81882,2.46192,Private room,2022.0,2023.0
1403486,48.88270950317383,2.335585117340088,Entire home/apt,2023.0,2024.0
1405315,48.88377,2.33584,Entire home/apt,2017.0,2020.0
1533301,48.83479,2.3298,Entire home/apt,2017.0,2025.0
1537159,48.85271,2.40984,Entire home/apt,2017.0,2017.0
1652734,48.83353,2.36761,Entire home/apt,2017.0,2025.0
1658292,48.89481,2.31395,Entire home/apt,2015.0,2018.0
1663690,48.86518,2.33783,Entire home/apt,2017.0,2025.0
1415400,48.84847,2.26805,Entire home/apt,2019.0,2021.0
1417951,48.8873756,2.3471738,Entire home/apt,2022.0,2025.0
1418415,48.88356977301511,2.343461774289608,Entire home/apt,2015.0,2025.0
1554722,48.85145,2.32892,Entire home/apt,2015.0,2017.0
1557859,48.86681,2.38062,Entire home/apt,2015.0,2025.0
1560263,48.89369,2.33516,Entire home/apt,2022.0,2025.0
1419811,48.89535,2.3216,Entire home/apt,2023.0,2025.0
1423663,48.85716,2.37615,Entire home/apt,2015.0,2020.0
1670507,48.86441265893959,2.3162046106201117,Entire home/apt,2024.0,2025.0
1675105,48.88355,2.33934,Entire home/apt,2015.0,2025.0
1427645,48.85174,2.38933,Entire home/apt,2018.0,2025.0
1430429,48.85533,2.41005,Entire home/apt,2024.0,2025.0
1572104,48.86674,2.38488,Entire home/apt,2021.0,2024.0
1431218,48.859863,2.349461,Private room,2023.0,2025.0
1580502,48.86875,2.37793,Entire home/apt,2016.0,2023.0
1681162,48.83657,2.324,Entire home/apt,2015.0,2025.0
1435048,48.88307,2.34717,Entire home/apt,2022.0,2025.0
1436422,48.86257,2.36305,Entire home/apt,2016.0,2023.0
1443199,48.83432,2.35138,Entire home/apt,2015.0,2025.0
1695997,48.86704,2.37959,Entire home/apt,2017.0,2018.0
1696261,48.85581,2.33474,Entire home/apt,2015.0,2025.0
1444168,48.85307,2.33498,Entire home/apt,2018.0,2025.0
1596196,48.85305,2.38624,Entire home/apt,2016.0,2016.0
1612660,48.89416,2.3524,Private room,2020.0,2025.0
1448260,48.88122647195682,2.3185882899275714,Entire home/apt,2024.0,2025.0
1698258,48.8866,2.38918,Entire home/apt,2018.0,2022.0
1701933,48.86667,2.35992,Entire home/apt,2019.0,2019.0
1702030,48.88264,2.36762,Entire home/apt,2016.0,2019.0
1714381,48.87678,2.38714,Entire home/apt,2015.0,2025.0
1619163,48.86817,2.36941,Private room,2015.0,2017.0
1624147,48.88631,2.34852,Entire home/apt,2017.0,2018.0
1452725,48.85701,2.40016,Entire home/apt,2018.0,2025.0
1456348,48.88208,2.35781,Entire home/apt,2016.0,2025.0
1457390,48.8869,2.35076,Entire home/apt,2015.0,2021.0
1719549,48.87387234407379,2.3638238664263835,Entire home/apt,2025.0,2025.0
1721754,48.89422,2.35203,Entire home/apt,2024.0,2025.0
1724368,48.86774,2.32688,Entire home/apt,2022.0,2024.0
1724516,48.88411,2.35362,Private room,2022.0,2025.0
1896161,48.8535206,2.3374818,Entire home/apt,2024.0,2025.0
