id,latitude,longitude,room_type,first_year,last_year
4879700,41.37423,2.1339,Entire home/apt,2015.0,2025.0
4886587,41.39605,2.17668,Entire home/apt,2015.0,2025.0
4891343,41.40204,2.17145,Entire home/apt,2015.0,2015.0
4901235,41.37528,2.19001,Private room,2015.0,2016.0
4904743,41.38008,2.12339,Entire home/apt,2015.0,2025.0
4911075,41.38901,2.16943,Entire home/apt,2018.0,2025.0
4914558,41.39922315294732,2.158239086988149,Entire home/apt,2015.0,2025.0
4921267,41.39736205139922,2.1692457755807766,Entire home/apt,2015.0,2025.0
4922877,41.38211235203148,2.1474314086713213,Entire home/apt,2015.0,2025.0
4926975,41.37998,2.12565,Entire home/apt,2015.0,2023.0
4927253,41.40506,2.14016,Entire home/apt,2016.0,2025.0
4928883,41.37998,2.12565,Entire home/apt,2016.0,2023.0
4928926,41.37998,2.12565,Entire home/apt,2016.0,2022.0
4930235,41.37361,2.17015,Entire home/apt,2015.0,2025.0
4970715,41.38432,2.14665,Entire home/apt,2016.0,2025.0
4970885,41.38466,2.16641,Entire home/apt,2015.0,2017.0
4973692,41.40255,2.16553,Entire home/apt,2015.0,2025.0
4992385,41.39225,2.16607,Entire home/apt,2015.0,2025.0
4996306,41.39441,2.17422,Entire home/apt,2015.0,2025.0
5008477,41.39829,2.16392,Entire home/apt,2015.0,2025.0
5008858,41.37392,2.16261,Entire home/apt,2015.0,2025.0
5015728,41.40214,2.15805,Hotel room,2015.0,2025.0
5023178,41.40628,2.15385,Private room,2015.0,2025.0
5037632,41.40805,2.15657,Entire home/apt,2015.0,2025.0
5046383,41.36116,2.13482,Private room,2015.0,2015.0
5049684,41.40334,2.15336,Entire home/apt,2015.0,2025.0
5053322,41.39035,2.17606,Entire home/apt,2015.0,2025.0
5064035,41.39996,2.16339,Entire home/apt,2015.0,2025.0
5064651,41.40687,2.17813,Private room,2015.0,2017.0
5068892,41.38956,2.15072,Entire home/apt,2015.0,2020.0
5072622,41.38078,2.15848,Entire home/apt,2015.0,2025.0
5084437,41.38997,2.184,Entire home/apt,2015.0,2019.0
5093591,41.40686,2.17605,Entire home/apt,2015.0,2025.0
5097014,41.40394327506517,2.1734717534194887,Entire home/apt,2015.0,2025.0
5101904,41.40424933553857,2.1738676062900195,Entire home/apt,2015.0,2025.0
5112386,41.37295,2.15741,Entire home/apt,2015.0,2024.0
5124937,41.4012,2.17531,Entire home/apt,2015.0,2025.0
5130426,41.39824,2.15938,Entire home/apt,2015.0,2025.0
5143895,41.4066,2.15674,Entire home/apt,2015.0,2025.0
5169542,41.38834,2.1707,Entire home/apt,2015.0,2025.0
5170890,41.38834,2.1707,Entire home/apt,2015.0,2025.0
5170965,41.38459,2.15249,Private room,2015.0,2017.0
5176876,41.40904,2.15063,Entire home/apt,2015.0,2025.0
5178129,41.40577,2.16316,Entire home/apt,2015.0,2025.0
5179215,41.397133,2.176212,Shared room,2015.0,2025.0
5180175,41.38331,2.15553,Entire home/apt,2018.0,2025.0
5180662,41.39592,2.14192,Entire home/apt,2015.0,2025.0
5180710,41.40823,2.20331,Entire home/apt,2015.0,2025.0
5181607,41.40823,2.20331,Entire home/apt,2015.0,2025.0
5184160,41.38109,2.1844,Private room,2015.0,2018.0
5188366,41.3724,2.16707,Entire home/apt,2015.0,2025.0
5197640,41.38848,2.15607,Entire home/apt,2015.0,2025.0
5197752,41.393337,2.170438,Entire home/apt,2015.0,2025.0
5198974,41.37515,2.1673,Entire home/apt,2015.0,2025.0
5208917,41.41184,2.1993,Private room,2015.0,2024.0
5228021,41.38961,2.16166,Entire home/apt,2015.0,2025.0
5246095,41.40264,2.17367,Entire home/apt,2015.0,2025.0
5246301,41.37784,2.16806,Private room,2015.0,2024.0
5247783,41.37459,2.17031,Entire home/apt,2015.0,2025.0
5248481,41.40031,2.20712,Entire home/apt,2015.0,2025.0
5248745,41.40153,2.20567,Entire home/apt,2015.0,2025.0
5249693,41.37681831967802,2.1615941708913455,Entire home/apt,2015.0,2025.0
5256656,41.37544,2.1426,Entire home/apt,2015.0,2025.0
5259603,41.37692,2.15492,Private room,2015.0,2018.0
5268514,41.38329,2.13948,Entire home/apt,2015.0,2025.0
5275404,41.40026,2.20409,Entire home/apt,2016.0,2025.0
5275701,41.37853,2.15137,Entire home/apt,2016.0,2025.0
5276663,41.37227,2.16432,Entire home/apt,2016.0,2025.0
5293741,41.41072,2.15958,Entire home/apt,2015.0,2025.0
5311505,41.40315,2.16222,Entire home/apt,2015.0,2025.0
5312035,41.40122,2.15618,Entire home/apt,2015.0,2025.0
5312339,41.40305,2.16062,Entire home/apt,2015.0,2025.0
5313939,41.39073181152344,2.164210081100464,Entire home/apt,2015.0,2025.0
5322583,41.39137,2.19999,Entire home/apt,2015.0,2025.0
5323760,41.37354,2.1625,Entire home/apt,2015.0,2025.0
5328599,41.3999,2.19667,Entire home/apt,2015.0,2025.0
5332741,41.40255,2.17716,Entire home/apt,2015.0,2025.0
5342961,41.40012,2.15987,Entire home/apt,2015.0,2025.0
5345273,41.38151,2.18696,Entire home/apt,2015.0,2025.0
5349031,41.38714,2.14986,Entire home/apt,2015.0,2024.0
5350866,41.39061,2.16488,Entire home/apt,2016.0,2025.0
5356477,41.39991,2.16363,Entire home/apt,2015.0,2025.0
5357532,41.39073181152344,2.164210081100464,Entire home/apt,2015.0,2025.0
5357577,41.39073181152344,2.164210081100464,Entire home/apt,2015.0,2025.0
5360180,41.37527,2.15533,Private room,2015.0,2025.0
5375306,41.37915,2.17658,Entire home/apt,2025.0,2025.0
5376570,41.40155,2.14638,Private room,2015.0,2015.0
5388904,41.38536,2.15375,Private room,2015.0,2015.0
5392353,41.3996,2.17307,Entire home/apt,2015.0,2025.0
5394263,41.4014,2.1846,Entire home/apt,2015.0,2025.0
5398030,41.39569,2.16735,Entire home/apt,2016.0,2025.0
5398314,41.3957,2.16814,Entire home/apt,2015.0,2025.0
5399718,41.37371,2.14612,Entire home/apt,2017.0,2025.0
5404095,41.38131,2.17233,Private room,2015.0,2025.0
5411539,41.40083,2.15206,Entire home/apt,2015.0,2025.0
5413414,41.40816,2.18158,Private room,2015.0,2017.0
5413553,41.3996,2.17307,Entire home/apt,2015.0,2025.0
5417719,41.3803,2.14283,Private room,2015.0,2025.0
5418851,41.40492,2.14124,Entire home/apt,2016.0,2025.0
5421053,41.37382,2.13713,Entire home/apt,2015.0,2025.0
5427997,41.38852,2.15846,Private room,2015.0,2025.0
5429860,41.40426,2.17364,Entire home/apt,2015.0,2024.0
5437314,41.37592,2.15416,Entire home/apt,2016.0,2025.0
5453956,41.41108,2.17422,Entire home/apt,2015.0,2025.0
5453992,41.37226,2.17235,Entire home/apt,2015.0,2025.0
5454335,41.39349,2.19327,Entire home/apt,2017.0,2025.0
5463970,41.38891,2.16579,Entire home/apt,2015.0,2025.0
5475163,41.39152,2.1924,Entire home/apt,2015.0,2024.0
5477097,41.41446868125553,2.1783841839870433,Private room,2025.0,2025.0
5483016,41.37549,2.15916,Entire home/apt,2015.0,2025.0
5494667,41.39508,2.17116,Entire home/apt,2016.0,2025.0
